Order,SKU Name,Quantity_SKU,Total Value,Creation Date,City,Status,Total_Value_SKU
1371970640092-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,103615.0,2023-10-27 15:39:37Z,San Martín De Loba,Faturado,34538.333333333336
1371970640092-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,103615.0,2023-10-27 15:39:37Z,San Martín De Loba,Faturado,34538.333333333336
1371970640092-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,103615.0,2023-10-27 15:39:37Z,San Martín De Loba,Faturado,34538.333333333336
1371970640094-01,Lonchera Obsequio Bacterion Ritual Ecomm 0.0,1,165155.0,2023-10-27 15:43:25Z,Medellín,Faturado,27525.833333333332
1371970640094-01,SHAMPOO CURLS & WAVES X 1000ML,1,165155.0,2023-10-27 15:43:25Z,Medellín,Faturado,27525.833333333332
1371970640094-01,Shampoo Fortex Solutions Salon In x300ml,2,165155.0,2023-10-27 15:43:25Z,Medellín,Faturado,55051.666666666664
1371970640094-01,Tratamiento sin enjuague Curls y Waves Salon In 300mL,1,165155.0,2023-10-27 15:43:25Z,Medellín,Faturado,27525.833333333332
1371970640094-01,Tratamiento sin enjuague Hydra Repair Salon In 300 ml,1,165155.0,2023-10-27 15:43:25Z,Medellín,Faturado,27525.833333333332
1371970640098-01,Tinte #8.0 Rubio Claro Luminance,4,104320.0,2023-10-27 16:01:05Z,Medellín,Faturado,104320.0
1371970640100-01,Oxidante en crema 30 vol Luminance 60 ml,2,118560.0,2023-10-27 16:01:13Z,"Bogotá, D.c.",Faturado,33874.28571428572
1371970640100-01,Tinte  #4.22 Castaño Oscuro Borgoña Green Code Kit x50g,4,118560.0,2023-10-27 16:01:13Z,"Bogotá, D.c.",Faturado,67748.57142857143
1371970640100-01,Tinte #5.22 Castaño Claro Violeta intenso Luminance,1,118560.0,2023-10-27 16:01:13Z,"Bogotá, D.c.",Faturado,16937.14285714286
1371970640102-01,Shampoo  Salon In AntiDandruff x300ml Salon In AntiDandruff Shampoo x 300ml,1,68795.0,2023-10-27 16:21:10Z,Girardota,Faturado,34397.5
1371970640102-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,68795.0,2023-10-27 16:21:10Z,Girardota,Faturado,34397.5
1371970640106-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,103615.0,2023-10-27 16:22:50Z,Cali,Faturado,34538.333333333336
1371970640106-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,103615.0,2023-10-27 16:22:50Z,Cali,Faturado,34538.333333333336
1371970640106-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,103615.0,2023-10-27 16:22:50Z,Cali,Faturado,34538.333333333336
1371980640108-01,Color Intensifier Shampoo Platinum x300ml,1,140335.0,2023-10-27 16:42:17Z,Medellín,Faturado,35083.75
1371980640108-01,Color Intensifier Treatment Platinum x1000 ml,1,140335.0,2023-10-27 16:42:17Z,Medellín,Faturado,35083.75
1371980640108-01,Salon In Liss Control DeepTreat Pote 300mL,1,140335.0,2023-10-27 16:42:17Z,Medellín,Faturado,35083.75
1371980640108-01,Tratamiento sin enjuague Keratin Ultra Force Salon In 300 g,1,140335.0,2023-10-27 16:42:17Z,Medellín,Faturado,35083.75
1371980640112-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,79220.0,2023-10-27 17:19:41Z,San Juan Del Cesar,Faturado,39610.0
1371980640112-01,Shampoo Keratin Ultra Force Salon In 1000 ml,1,79220.0,2023-10-27 17:19:41Z,San Juan Del Cesar,Faturado,39610.0
1371980640114-01,Acondicionador Liss Control Salon In 300 ml,1,88230.0,2023-10-27 17:27:52Z,Cartagena De Indias,Faturado,29410.0
1371980640114-01,Salon In Liss Control DeepTreat Pote 300mL,1,88230.0,2023-10-27 17:27:52Z,Cartagena De Indias,Faturado,29410.0
1371980640114-01,Shampoo Liss Control Salon In 300 ml,1,88230.0,2023-10-27 17:27:52Z,Cartagena De Indias,Faturado,29410.0
1371990640118-01,Shampoo Liss Control Salon In 1000 ml,1,56895.0,2023-10-27 18:12:09Z,"Bogotá, D.c.",Faturado,56895.0
1372010640132-01,Tinte  #4.22 Castaño Oscuro Borgoña Green Code Kit x50g,2,84160.0,2023-10-27 20:02:01Z,"Bogotá, D.c.",Faturado,42080.0
1372010640132-01,Tinte #7.0 Rubio Mediano Natural Green Code Kit x50g,2,84160.0,2023-10-27 20:02:01Z,"Bogotá, D.c.",Faturado,42080.0
1372020640150-01,Tanga SPF 70 Crema x 220 ml,1,55870.0,2023-10-27 21:07:13Z,Pereira,Faturado,55870.0
1372030640152-01,Tinte  #4.22 Castaño Oscuro Borgoña Green Code Kit x50g,4,84160.0,2023-10-27 21:32:11Z,"Bogotá, D.c.",Faturado,84160.0
1372030640158-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,97240.0,2023-10-27 21:51:36Z,"Bogotá, D.c.",Faturado,32413.333333333332
1372030640158-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,97240.0,2023-10-27 21:51:36Z,"Bogotá, D.c.",Faturado,32413.333333333332
1372030640158-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,97240.0,2023-10-27 21:51:36Z,"Bogotá, D.c.",Faturado,32413.333333333332
1372030640164-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,2,130730.0,2023-10-27 22:06:40Z,"Bogotá, D.c.",Faturado,65365.0
1372030640164-01,Tratamiento Vegan Keratin Collagen UltrActive 500ML,2,130730.0,2023-10-27 22:06:40Z,"Bogotá, D.c.",Faturado,65365.0
1372030640166-01,Acondicionador Keratin Ultra Force Salon In 300 ml,1,127330.0,2023-10-27 22:13:09Z,"Bogotá, D.c.",Faturado,42443.333333333336
1372030640166-01,Shampoo Hydra Repair Salon In 1000 ml,1,127330.0,2023-10-27 22:13:09Z,"Bogotá, D.c.",Faturado,42443.333333333336
1372030640166-01,Shampoo Keratin Ultra Force Salon In 1000 ml,1,127330.0,2023-10-27 22:13:09Z,"Bogotá, D.c.",Faturado,42443.333333333336
1372030640168-01,Shampoo Hydra Repair Salon In 1000 ml,1,56895.0,2023-10-27 22:23:36Z,Medellín,Faturado,56895.0
1372040640170-01,Aclarador Capilar Liquido Soleclair 150 ml,1,96880.0,2023-10-27 22:37:27Z,"Bogotá, D.c.",Faturado,19376.0
1372040640170-01,Tinte #6.0 Rubio Oscuro Natural Green Code Kit x50g,2,96880.0,2023-10-27 22:37:27Z,"Bogotá, D.c.",Faturado,38752.0
1372040640170-01,Tinte #7.1 Rubio Mediano Cenizo Green Code Kit  x50g - GR a  $432,2,96880.0,2023-10-27 22:37:27Z,"Bogotá, D.c.",Faturado,38752.0
1372120640180-01,Acondicionador Liss Control Salon In 300 ml,1,104975.0,2023-10-28 07:29:17Z,Bello,Faturado,34991.666666666664
1372120640180-01,Shampoo Liss Control Salon In 1000 ml,1,104975.0,2023-10-28 07:29:17Z,Bello,Faturado,34991.666666666664
1372120640180-01,Shampoo Liss Control Salon In 300 ml,1,104975.0,2023-10-28 07:29:17Z,Bello,Faturado,34991.666666666664
1372130640182-01,Bacterion Repelente Family Spray x 150ml,1,144560.0,2023-10-28 07:51:33Z,"Bogotá, D.c.",Faturado,28912.0
1372130640182-01,Tanga SPF 4 Crema Bronceador x 220ml,1,144560.0,2023-10-28 07:51:33Z,"Bogotá, D.c.",Faturado,28912.0
1372130640182-01,Tanga SPF 50 Facial Color x 50ml,1,144560.0,2023-10-28 07:51:33Z,"Bogotá, D.c.",Faturado,28912.0
1372130640182-01,Tanga SPF 70 Crema x 220 ml,1,144560.0,2023-10-28 07:51:33Z,"Bogotá, D.c.",Faturado,28912.0
1372130640182-01,Tratamiento Muss Alta Nutrición pote x 300gr,1,144560.0,2023-10-28 07:51:33Z,"Bogotá, D.c.",Faturado,28912.0
1372130640188-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,115940.0,2023-10-28 08:23:08Z,Cali,Faturado,57970.0
1372130640188-01,SHOT  VEGAN KERATIN COLLAGEN 12 DOSIS X 15 ML,1,115940.0,2023-10-28 08:23:08Z,Cali,Faturado,57970.0
1372140640192-01,SHAMPOO GREEN FOREST SALON IN 1000ML SHAMPOO GREEN FOREST SALON IN 1000 ML,1,101065.0,2023-10-28 09:14:39Z,Medellín,Faturado,50532.5
1372140640192-01,Shampoo Hydra Repair Salon In 1000 ml,1,101065.0,2023-10-28 09:14:39Z,Medellín,Faturado,50532.5
1372150640194-01,Ampolletas Hydra Repair SOS Salon In 12 Dosis x 15 ml,1,146030.0,2023-10-28 10:00:55Z,Envigado,Faturado,48676.666666666664
1372150640194-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,146030.0,2023-10-28 10:00:55Z,Envigado,Faturado,48676.666666666664
1372150640194-01,Tratamiento sin enjuague Hydra Repair Salon In 300 ml,1,146030.0,2023-10-28 10:00:55Z,Envigado,Faturado,48676.666666666664
1372150640196-01,Shampoo Curls y Waves Salon In 300mL,1,114900.0,2023-10-28 10:01:31Z,"Bogotá, D.c.",Faturado,22980.0
1372150640196-01,Shampoo Muss Baby Manzanilla 400ml,1,114900.0,2023-10-28 10:01:31Z,"Bogotá, D.c.",Faturado,22980.0
1372150640196-01,Shampoo Muss Kids Manzanilla 400ml Shampoo Manzanilla Muss Kids 400ml,1,114900.0,2023-10-28 10:01:31Z,"Bogotá, D.c.",Faturado,22980.0
1372150640196-01,Tanga SPF 70 Sport Stick x 45g Tanga SPF70 Sport Stick x 45g,2,114900.0,2023-10-28 10:01:31Z,"Bogotá, D.c.",Faturado,45960.0
1372160640208-01,Tinte #7.13 Rubio Avellana Green Code Kit x50g,1,27870.0,2023-10-28 10:32:40Z,Chía,Faturado,27870.0
1372160640210-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,36325.0,2023-10-28 10:38:33Z,Montería,Faturado,36325.0
1372160640212-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,74575.0,2023-10-28 10:53:02Z,Envigado,Faturado,37287.5
1372160640212-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,74575.0,2023-10-28 10:53:02Z,Envigado,Faturado,37287.5
1372160640214-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,170050.0,2023-10-28 11:06:22Z,Cali,Faturado,24292.85714285714
1372160640214-01,Crema para Peinar Hidratación Intensa x 300gr,1,170050.0,2023-10-28 11:06:22Z,Cali,Faturado,24292.85714285714
1372160640214-01,Lonchera Obsequio Bacterion Ritual Ecomm 0.0,1,170050.0,2023-10-28 11:06:22Z,Cali,Faturado,24292.85714285714
1372160640214-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,2,170050.0,2023-10-28 11:06:22Z,Cali,Faturado,48585.71428571428
1372160640214-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,170050.0,2023-10-28 11:06:22Z,Cali,Faturado,24292.85714285714
1372160640214-01,Tratamiento Color Intensifier Perla Beige Salon In 250 ml,1,170050.0,2023-10-28 11:06:22Z,Cali,Faturado,24292.85714285714
1372160640218-01,Crema para Peinar Hidratación Intensa x 300gr,4,82720.0,2023-10-28 11:17:32Z,Manizales,Faturado,55146.666666666664
1372160640218-01,Tratamiento Muss Hidratación Intensa x 300gr,2,82720.0,2023-10-28 11:17:32Z,Manizales,Faturado,27573.333333333332
1372160640220-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,131665.0,2023-10-28 11:25:00Z,Armenia,Faturado,32916.25
1372160640220-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,131665.0,2023-10-28 11:25:00Z,Armenia,Faturado,32916.25
1372160640220-01,Tratamiento Vegan Keratin Collagen UltrActive 500ML,1,131665.0,2023-10-28 11:25:00Z,Armenia,Faturado,32916.25
1372160640220-01,Vegan Keratin Collagen ThermProtect 300ml,1,131665.0,2023-10-28 11:25:00Z,Armenia,Faturado,32916.25
1372170640222-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,71145.0,2023-10-28 11:39:14Z,"Bogotá, D.c.",Faturado,23715.0
1372170640222-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,71145.0,2023-10-28 11:39:14Z,"Bogotá, D.c.",Faturado,23715.0
1372170640222-01,Tratamiento Vegan Keratin Collagen UltrActive 30ML Tratamiento Vegan Keratin Collagen UltrActive 30 ml,1,71145.0,2023-10-28 11:39:14Z,"Bogotá, D.c.",Faturado,23715.0
1372170640224-01,Shampoo Braziliss Paso 1 Salon In 1000 g,1,123760.0,2023-10-28 12:01:17Z,Barranquilla,Faturado,30940.0
1372170640224-01,Spray Desenreda Muss Kids 150ML,2,123760.0,2023-10-28 12:01:17Z,Barranquilla,Faturado,61880.0
1372170640224-01,Vegan Keratin Collagen ThermProtect 300ml,1,123760.0,2023-10-28 12:01:17Z,Barranquilla,Faturado,30940.0
1372180640226-01,Muss Shampoo Control Caspa x 400mL,1,20764.0,2023-10-28 12:41:23Z,Cali,Faturado,20764.0
1372190640228-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,103615.0,2023-10-28 13:33:29Z,Medellín,Faturado,34538.333333333336
1372190640228-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,103615.0,2023-10-28 13:33:29Z,Medellín,Faturado,34538.333333333336
1372190640228-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,103615.0,2023-10-28 13:33:29Z,Medellín,Faturado,34538.333333333336
1372190640230-01,Espuma Adapta Foam Salon In 280 ml,1,69560.0,2023-10-28 13:53:43Z,Medellín,Faturado,34780.0
1372190640230-01,Vegan Keratin Collagen ThermProtect 300ml,1,69560.0,2023-10-28 13:53:43Z,Medellín,Faturado,34780.0
1372190640232-01,Crema para Peinar Alta Nutrición x 300gr,2,90400.0,2023-10-28 14:15:08Z,Barbosa,Faturado,25828.571428571428
1372190640232-01,Jabón Líquido Antibacterial  Frutos Rojos Bacterion D.Pack x 1000 ml,2,90400.0,2023-10-28 14:15:08Z,Barbosa,Faturado,25828.571428571428
1372190640232-01,Shampoo Muss Kids Durazno 400Ml,2,90400.0,2023-10-28 14:15:08Z,Barbosa,Faturado,25828.571428571428
1372190640232-01,Spray Desenreda Muss Kids 150ML,1,90400.0,2023-10-28 14:15:08Z,Barbosa,Faturado,12914.285714285714
1372200640244-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,88740.0,2023-10-28 14:55:10Z,Cali,Faturado,29580.0
1372200640244-01,Shampoo Hydra Repair Salon In 300 ml,1,88740.0,2023-10-28 14:55:10Z,Cali,Faturado,29580.0
1372200640244-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,88740.0,2023-10-28 14:55:10Z,Cali,Faturado,29580.0
1372200640248-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,107185.0,2023-10-28 15:17:25Z,"Bogotá, D.c.",Faturado,26796.25
1372200640248-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,107185.0,2023-10-28 15:17:25Z,"Bogotá, D.c.",Faturado,26796.25
1372200640248-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,107185.0,2023-10-28 15:17:25Z,"Bogotá, D.c.",Faturado,26796.25
1372200640248-01,Tratamiento Vegan Keratin Collagen UltrActive 30ML Tratamiento Vegan Keratin Collagen UltrActive 30 ml,1,107185.0,2023-10-28 15:17:25Z,"Bogotá, D.c.",Faturado,26796.25
1372210640250-01,Acondicionador Hydra Repair Salon In 1000 ml,1,75400.0,2023-10-28 15:30:59Z,Cali,Faturado,15080.0
1372210640250-01,Desodorante Para Pies Mujeres Deo Pies 260 ml,1,75400.0,2023-10-28 15:30:59Z,Cali,Faturado,15080.0
1372210640250-01,Laca Kleer Lac Fuerte Strong Holding Spray Aerosol 250 ml,1,75400.0,2023-10-28 15:30:59Z,Cali,Faturado,15080.0
1372210640250-01,Serum Keratin Ultra Force Salon In 120ml,1,75400.0,2023-10-28 15:30:59Z,Cali,Faturado,15080.0
1372210640250-01,Shampoo Hydra Repair Salon In 1000 ml,1,75400.0,2023-10-28 15:30:59Z,Cali,Faturado,15080.0
1372210640252-01,Tanga SPF 70 Crema x 220 ml,3,147120.0,2023-10-28 15:55:23Z,Sogamoso,Faturado,147120.0
1372220640254-01,Crema para Peinar Rizos Perfectos x 300gr,1,78960.0,2023-10-28 16:35:41Z,Sahagún,Faturado,15792.0
1372220640254-01,Shampoo Muss Alta Nutrición x 400ml,1,78960.0,2023-10-28 16:35:41Z,Sahagún,Faturado,15792.0
1372220640254-01,Shampoo Muss Baby Manzanilla 750ml,1,78960.0,2023-10-28 16:35:41Z,Sahagún,Faturado,15792.0
1372220640254-01,Spray Desenreda Muss Kids 150ML,1,78960.0,2023-10-28 16:35:41Z,Sahagún,Faturado,15792.0
1372220640254-01,Tratamiento Muss Hidratación Intensa x 300gr,1,78960.0,2023-10-28 16:35:41Z,Sahagún,Faturado,15792.0
1372220640258-01,Vegan Keratin Collagen ThermProtect 300ml,1,36746.0,2023-10-28 17:03:11Z,San Juan Nepomuceno,Faturado,36746.0
1372230640262-01,Silicona en Spray Illuminator Salon In 250 ml,1,68200.0,2023-10-28 17:34:56Z,Neiva,Faturado,34100.0
1372230640262-01,Spray Long Lasting Liss Salon In 245 ml,1,68200.0,2023-10-28 17:34:56Z,Neiva,Faturado,34100.0
1372230640268-01,Lonchera Obsequio Bacterion Ritual Ecomm 0.0,1,159800.0,2023-10-28 18:14:40Z,"Bogotá, D.c.",Faturado,53266.666666666664
1372230640268-01,SHOT  VEGAN KERATIN COLLAGEN 12 DOSIS X 15 ML,2,159800.0,2023-10-28 18:14:40Z,"Bogotá, D.c.",Faturado,106533.33333333333
1372230640270-01,Serum Keratin Ultra Force Salon In 120ml,1,133450.0,2023-10-28 18:16:28Z,Ramiriquí,Faturado,44483.333333333336
1372230640270-01,Serum Salon In Liss Control  x120ml,1,133450.0,2023-10-28 18:16:28Z,Ramiriquí,Faturado,44483.333333333336
1372230640270-01,Vegan Keratin Collagen ThermProtect 300ml,1,133450.0,2023-10-28 18:16:28Z,Ramiriquí,Faturado,44483.333333333336
1372240640274-01,Tanga SPF 60 Facial Q10 x50 ml 662.0  ML,1,38350.0,2023-10-28 18:52:18Z,Piedecuesta,Faturado,38350.0
1372240640284-01,Spray Medium Hair Salon In 280 ml,3,97410.0,2023-10-28 19:17:47Z,"Bogotá, D.c.",Faturado,97410.0
1372250640290-01,Serum Keratin Ultra Force Salon In 120ml,1,80240.0,2023-10-28 19:46:13Z,Medellín,Faturado,40120.0
1372250640290-01,Tratamiento Keratin Ultra Force Salon In 300 g,1,80240.0,2023-10-28 19:46:13Z,Medellín,Faturado,40120.0
1372250640296-01,Shampoo Muss Baby Romero Seda 750ml,2,68520.0,2023-10-28 20:12:56Z,Medellín,Faturado,45680.0
1372250640296-01,Tratamiento Muss Hidratación Intensa x 300gr,1,68520.0,2023-10-28 20:12:56Z,Medellín,Faturado,22840.0
1372250640298-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,36325.0,2023-10-28 20:20:49Z,"Bogotá, D.c.",Faturado,36325.0
1372250640300-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,103615.0,2023-10-28 20:23:26Z,Cali,Faturado,34538.333333333336
1372250640300-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,103615.0,2023-10-28 20:23:26Z,Cali,Faturado,34538.333333333336
1372250640300-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,103615.0,2023-10-28 20:23:26Z,Cali,Faturado,34538.333333333336
1372260640302-01,Lonchera Obsequio Bacterion Ritual Ecomm 0.0,1,344985.0,2023-10-28 21:01:22Z,El Copey,Faturado,57497.5
1372260640302-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,344985.0,2023-10-28 21:01:22Z,El Copey,Faturado,57497.5
1372260640302-01,Tratamiento Braziliss Paso 2 Salon In 1000 g,1,344985.0,2023-10-28 21:01:22Z,El Copey,Faturado,57497.5
1372260640302-01,Tratamiento Vegan Keratin Collagen UltrActive 30ML Tratamiento Vegan Keratin Collagen UltrActive 30 ml,3,344985.0,2023-10-28 21:01:22Z,El Copey,Faturado,172492.5
1372270640310-01,Rutina Color Guard Salon In,1,82620.0,2023-10-28 22:05:56Z,"Bogotá, D.c.",Faturado,82620.0
1372280640312-01,Gel Max Xtrem Control Vitane 250 g,1,75445.0,2023-10-28 22:49:11Z,Floridablanca,Faturado,25148.333333333332
1372280640312-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,75445.0,2023-10-28 22:49:11Z,Floridablanca,Faturado,25148.333333333332
1372280640312-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,75445.0,2023-10-28 22:49:11Z,Floridablanca,Faturado,25148.333333333332
1372280640314-01,Acondicionador Hydra Repair Salon In 1000 ml,1,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,34739.09090909091
1372280640314-01,Ampolletas Hydra Repair SOS Salon In 12 Dosis x 15 ml,1,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,34739.09090909091
1372280640314-01,Espuma Adapta Foam Salon In 280 ml,2,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,69478.18181818182
1372280640314-01,Firming Pomade Vitane 200 g,1,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,34739.09090909091
1372280640314-01,Gel Max Extreme Control Vitane x 500 g Gel Max Xtrem Control Vitane 500 g,1,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,34739.09090909091
1372280640314-01,Laca Extra Hold Hair Salon In 280 ml,1,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,34739.09090909091
1372280640314-01,Lonchera Obsequio Bacterion Ritual Ecomm 0.0,1,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,34739.09090909091
1372280640314-01,Salon In Hydra Repair Deep Masque Pote 300 ml,2,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,69478.18181818182
1372280640314-01,Shampoo Hydra Repair Salon In 1000 ml,1,382130.0,2023-10-28 22:54:16Z,Puerto Wilches,Faturado,34739.09090909091
1372290640320-01,Fotoprotector SPF 50 Compacto Beige x 11 gr,1,164930.0,2023-10-28 23:30:59Z,"Bogotá, D.c.",Faturado,27488.333333333332
1372290640320-01,Lonchera Obsequio Bacterion Ritual Ecomm 0.0,1,164930.0,2023-10-28 23:30:59Z,"Bogotá, D.c.",Faturado,27488.333333333332
1372290640320-01,Tanga SPF 50 Facial Color x 50ml,1,164930.0,2023-10-28 23:30:59Z,"Bogotá, D.c.",Faturado,27488.333333333332
1372290640320-01,Tinte #6.0 Rubio Oscuro Natural Green Code Kit x50g,1,164930.0,2023-10-28 23:30:59Z,"Bogotá, D.c.",Faturado,27488.333333333332
1372290640320-01,Tinte #6.35 Rubio Oscuro Chocolate Green Code Kit x50g,1,164930.0,2023-10-28 23:30:59Z,"Bogotá, D.c.",Faturado,27488.333333333332
1372290640320-01,Vegan Keratin Collagen ThermProtect 300ml,1,164930.0,2023-10-28 23:30:59Z,"Bogotá, D.c.",Faturado,27488.333333333332
1372290640322-01,Crema Anti-Frizz Salon In 200 ml,1,122570.0,2023-10-28 23:56:16Z,Bucaramanga,Faturado,30642.5
1372290640322-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,2,122570.0,2023-10-28 23:56:16Z,Bucaramanga,Faturado,61285.0
1372290640322-01,Silicona en Spray Illuminator Salon In 250 ml,1,122570.0,2023-10-28 23:56:16Z,Bucaramanga,Faturado,30642.5
1372330640324-01,Serum Keratin Ultra Force Salon In 120ml,1,110330.0,2023-10-29 04:20:09Z,Facatativá,Faturado,36776.666666666664
1372330640324-01,Shampoo  Salon In AntiDandruff x300ml Salon In AntiDandruff Shampoo x 300ml,1,110330.0,2023-10-29 04:20:09Z,Facatativá,Faturado,36776.666666666664
1372330640324-01,Tratamiento Keratin Ultra Force Salon In 300 g,1,110330.0,2023-10-29 04:20:09Z,Facatativá,Faturado,36776.666666666664
1372360640328-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,74575.0,2023-10-29 07:05:41Z,Cartagena De Indias,Faturado,37287.5
1372360640328-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,74575.0,2023-10-29 07:05:41Z,Cartagena De Indias,Faturado,37287.5
1372370640334-01,Crema para Peinar Muss Kids Durazno 300g,1,70525.0,2023-10-29 08:17:09Z,Cartagena De Indias,Faturado,17631.25
1372370640334-01,SHAMPOO VEGAN KERATIN COLLAGEN X 1000 ML,1,70525.0,2023-10-29 08:17:09Z,Cartagena De Indias,Faturado,17631.25
